,Unnamed: 0,origIntRate,origUPB,origLTV,origDebtIncRatio,worstCreditScore,zeroBalCode,mSA,Label,Score
14050,106736,3.75,318000,85,32,723,0,39340,0,0.0195
14051,106737,3.625,120000,62,42,718,0,36420,0,0.0284
14052,106738,3.375,115000,85,36,781,0,23060,0,0.0937
14053,106739,3.875,368000,63,44,645,0,31080,0,0.0045
14054,106740,3.625,110000,33,31,746,0,0,0,0.0039
14055,106741,3.5,179000,57,27,677,0,0,0,0.0075
14056,106742,3.375,90000,58,44,668,0,25540,0,0.0243
14057,106743,3.75,267000,93,42,700,0,34740,0,0.0598
14058,106744,3.75,295000,77,41,797,0,40140,0,0.0208
14059,106745,3.466,347000,79,36,709,0,45300,0,0.0101
14060,106746,3.625,118000,74,22,653,0,22220,0,0.0306
14061,106747,3.875,203000,75,36,675,0,31080,0,0.0292
14062,106748,3.375,95000,80,20,705,0,44100,0,0.0473
14063,106749,3.625,410000,80,11,700,0,41620,0,0.0034
14064,106750,3.625,140000,32,41,646,0,14460,0,0.0033
14065,106751,3.625,112000,94,18,801,0,24340,0,0.1147
14066,106752,4.0,78000,54,36,637,0,36420,0,0.022
14067,106753,3.875,232000,70,38,714,0,31080,0,0.0192
14068,106754,3.5,273000,71,33,755,0,41180,0,0.0112
14069,106755,3.5,400000,58,22,799,0,38900,0,0.0014
14070,106756,3.5,248000,80,30,777,0,14460,0,0.0225
14071,106757,3.375,233000,20,14,776,0,47900,0,0.0004
14072,106758,3.5,114000,68,27,823,0,39380,0,0.0308
14073,106759,4.0,504000,47,9,716,0,41860,0,0.0002
14074,106760,3.625,185000,78,41,748,0,31080,0,0.0454
14075,106761,3.5,95000,71,37,772,0,26900,0,0.0523
14076,106762,3.75,225000,79,42,754,0,37980,0,0.0391
14077,106763,3.875,150000,78,32,702,0,37980,0,0.0491
14078,106764,3.375,255000,79,32,787,0,36260,0,0.0202
14079,106765,3.625,145000,58,40,717,0,15380,0,0.0172
14080,106766,3.125,127000,64,41,800,0,38900,0,0.0258
14081,106767,3.625,199000,28,38,707,0,47900,0,0.0016
14082,106768,3.25,137000,78,34,685,0,31540,0,0.0408
14083,106769,3.4930000000000003,615000,68,37,747,0,41940,0,0.0007
14084,106770,3.5,315000,90,44,683,0,26420,0,0.0313
14085,106771,3.375,150000,80,31,797,0,11700,0,0.0482
14086,106772,3.625,537000,42,43,755,0,31080,0,0.0003
14087,106773,3.875,465000,56,42,735,0,41940,0,0.0014
14088,106774,3.625,416000,75,33,765,0,38900,0,0.0049
14089,106775,3.5,190000,80,21,769,0,41180,0,0.0272
14090,106776,3.875,218000,80,42,713,0,19740,0,0.0439
14091,106777,3.375,354000,95,39,741,0,37980,0,0.0278
14092,106778,3.5,166000,80,45,732,0,32780,0,0.0605
14093,106779,3.625,140000,57,25,804,0,41420,0,0.0126
14094,106780,3.625,216000,80,42,706,0,12940,0,0.0388
14095,106781,3.75,63000,72,35,781,0,33460,0,0.0768
14096,106782,3.5,246000,72,34,781,0,40900,0,0.0158
14097,106783,4.375,125000,66,44,661,0,12540,0,0.0494
14098,106784,3.75,240000,80,43,707,0,41620,0,0.0354
14099,106785,3.625,263000,66,45,664,0,33100,0,0.0117
14100,106786,4.125,256000,80,37,662,0,48300,0,0.0298
14101,106787,3.99,237000,89,23,739,0,19820,0,0.0421
14102,106788,3.99,200000,80,44,697,0,13900,0,0.0551
14103,106789,3.5,355000,75,39,734,0,38300,0,0.0085
14104,106790,3.125,164000,87,36,799,0,0,0,0.0663
14105,106791,3.75,125000,74,39,775,0,39340,0,0.0597
14106,106792,3.5,417000,30,45,680,0,31080,0,0.0003
14107,106793,3.75,232000,80,20,705,0,39900,0,0.0196
14108,106794,3.625,364000,41,40,795,0,41860,0,0.0012
14109,106795,3.375,417000,19,20,797,0,41940,0,0.0001
14110,106796,3.5,139000,87,17,691,1,0,0,0.049
14111,106797,3.25,405000,75,15,780,0,42660,0,0.0027
14112,106798,3.5,162000,68,34,776,0,41620,0,0.024
14113,106799,4.25,142000,73,43,674,0,35380,0,0.0609
14114,106800,3.5,150000,49,41,816,0,12940,0,0.0107
14115,106801,3.625,145000,69,35,697,0,19740,0,0.0283
14116,106802,3.875,79000,68,34,743,0,47460,0,0.0527
14117,106803,3.3960000000000004,608000,35,30,794,0,41940,0,0.0001
14118,106804,3.125,170000,57,31,784,0,37980,0,0.0087
14119,106805,3.6,64000,65,31,738,0,40060,0,0.0394
14120,106806,3.25,154000,80,29,672,0,16020,0,0.0343
14121,106807,3.625,80000,70,12,689,0,17460,0,0.0258
14122,106808,3.25,417000,75,37,744,0,31080,0,0.0044
14123,106809,3.5,272000,82,18,774,0,26900,0,0.0149
14124,106810,4.375,229000,75,32,631,0,20700,0,0.0257
14125,106811,3.5,349000,78,30,811,0,41860,0,0.0094
14126,106812,3.375,255000,53,24,786,0,41740,0,0.0032
14127,106813,3.625,235000,26,26,745,0,41860,0,0.0008
14128,106815,3.5,325000,52,25,726,0,16980,0,0.0017
14129,106816,3.125,119000,72,42,779,0,44100,0,0.0443
14130,106817,4.0,303000,95,35,689,0,19100,0,0.047
14131,106818,3.375,208000,71,29,773,0,41180,0,0.0162
14132,106819,3.7,78000,56,29,713,0,17460,0,0.0196
14133,106820,4.0,289000,74,35,713,0,14460,0,0.0153
14134,106821,3.375,136000,79,39,768,0,38900,0,0.0603
14135,106822,3.375,347000,54,15,767,0,27260,0,0.0012
14136,106823,3.75,210000,78,27,794,0,12060,0,0.0289
14137,106824,3.5,196000,80,20,748,0,41620,0,0.0244
14138,106825,3.75,255000,85,43,718,0,42660,0,0.0432
14139,106826,3.625,331000,79,16,780,0,11460,0,0.0078
14140,106827,3.5,307000,75,27,780,0,14460,0,0.0095
14141,106828,3.875,145000,73,25,785,0,17300,0,0.0353
14142,106829,3.625,127000,77,37,746,0,10580,0,0.0597
14143,106830,3.5,116000,70,49,687,1,26420,0,0.0514
14144,106831,3.75,121000,65,31,696,1,14010,0,0.0255
14145,106832,3.49,125000,39,7,791,0,19820,0,0.0025
14146,106833,3.875,192000,77,36,706,0,39340,0,0.0376
14147,106834,3.375,172000,80,26,765,0,16980,0,0.0337
14148,106835,3.5,196000,80,43,721,0,10420,0,0.0448
14149,106836,3.625,228000,80,28,786,0,17820,0,0.027
14150,106837,4.5,178000,74,37,673,0,41620,0,0.0471
14151,106838,3.75,145000,80,41,727,0,19780,0,0.0715
14152,106839,3.571,563000,66,23,794,0,41940,0,0.0007
14153,106840,3.5,80000,73,18,773,0,28140,0,0.0391
14154,106841,4.25,111000,73,28,666,0,39580,0,0.0506
14155,106842,4.5,63000,85,29,715,1,0,0,0.1739
14156,106843,4.375,96000,69,41,711,1,30860,0,0.0728
14157,106844,3.625,306000,78,31,786,0,40900,0,0.014
14158,106845,3.625,159000,71,22,749,0,19820,0,0.0214
14159,106846,3.625,273000,47,46,772,0,35620,0,0.0041
14160,106847,3.375,168000,97,26,751,0,28940,0,0.092
14161,106848,3.75,54000,39,51,708,0,18140,0,0.016
14162,106849,3.5,114000,76,44,726,0,36420,0,0.0686
14163,106850,3.99,138000,79,29,706,0,39300,0,0.0561
14164,106851,3.375,282000,66,20,782,0,17820,0,0.0051
14165,106852,3.625,186000,80,27,765,0,0,0,0.0353
14166,106853,3.875,130000,85,26,683,0,38900,0,0.0711
14167,106854,4.125,402000,76,41,631,0,37980,0,0.0078
14168,106855,3.125,159000,80,27,756,0,0,0,0.0332
14169,106856,3.375,163000,61,40,757,0,31140,0,0.0167
14170,106857,3.45,345000,69,40,776,0,31080,0,0.0068
14171,106858,3.5,275000,60,32,803,0,16980,0,0.0059
14172,106859,3.5,152000,73,24,819,0,17140,0,0.0283
14173,106860,3.75,145000,85,39,686,0,41620,0,0.0851
14174,106861,3.75,56000,69,25,773,0,0,0,0.0511
14175,106862,3.875,216000,80,44,719,0,31080,0,0.0476
14176,106863,3.625,114000,64,20,720,0,28940,0,0.018
14177,106864,4.0,250000,75,29,692,1,20500,0,0.0181
14178,106865,3.49,381000,74,31,799,0,40140,0,0.0057
14179,106866,4.125,69000,80,38,668,1,0,0,0.1268
14180,106867,3.25,97000,78,35,672,0,43100,0,0.0559
14181,106868,3.625,295000,46,36,722,0,14460,0,0.0022
14182,106869,3.375,135000,45,22,719,0,41740,0,0.0044
14183,106870,3.5,88000,77,20,776,0,0,0,0.0495
14184,106871,3.49,276000,80,40,794,0,0,0,0.0245
14185,106872,3.75,124000,27,29,813,0,41620,0,0.0027
14186,106873,3.875,211000,80,45,688,0,12580,0,0.0485
14187,106874,4.25,217000,75,37,623,0,31080,0,0.0301
14188,106875,3.625,256000,80,37,696,0,13900,0,0.0243
14189,106876,3.2,415000,59,15,757,0,15540,0,0.0009
14190,106878,3.375,385000,43,14,705,0,41940,0,0.0004
14191,106879,3.25,129000,67,42,736,0,33460,0,0.0303
14192,106880,3.5,102000,78,21,703,0,0,0,0.0434
14193,106881,3.875,405000,75,42,696,0,19820,0,0.0072
14194,106882,3.25,179000,26,36,814,0,42100,0,0.0015
14195,106883,3.625,344000,80,24,745,0,31100,0,0.009
14196,106884,3.299,352000,43,28,785,0,41860,0,0.0009
14197,106885,3.625,164000,55,37,714,0,25500,0,0.0112
14198,106886,3.75,338000,85,25,718,0,31080,0,0.0135
14199,106887,3.625,133000,95,39,741,0,13900,0,0.1631
14200,106888,3.5,200000,50,29,814,0,23060,0,0.0054
14201,106889,3.625,147000,71,19,758,0,25540,0,0.0219
14202,106890,3.625,235000,89,23,779,0,47900,0,0.0377
14203,106891,3.25,60000,42,19,756,0,0,0,0.0061
14204,106892,3.625,191000,56,34,812,0,41740,0,0.0103
14205,106893,3.875,245000,80,44,693,0,14460,0,0.0365
14206,106894,3.375,300000,60,36,795,0,25860,0,0.005
14207,106895,3.625,294000,54,40,702,0,41860,0,0.004
14208,106896,3.75,177000,70,45,750,0,38900,0,0.0358
14209,106897,4.125,262000,80,41,644,0,19780,0,0.031
14210,106898,3.375,222000,40,50,815,0,41940,0,0.0042
14211,106899,3.625,185000,89,23,819,0,36500,0,0.0589
14212,106900,3.375,292000,34,27,766,0,31080,0,0.0008
14213,106901,3.6,194000,46,38,728,0,39460,0,0.0053
14214,106902,4.125,254000,80,26,737,0,38060,0,0.0249
14215,106903,3.622,290000,68,45,701,0,16980,0,0.0112
14216,106904,4.125,63000,70,42,791,0,14260,0,0.1003
14217,106905,3.875,144000,63,45,682,0,33100,0,0.0293
14218,106906,4.125,241000,76,33,758,0,0,0,0.0273
14219,106907,3.375,216000,52,17,817,0,40140,0,0.0036
14220,106908,3.625,105000,63,43,785,0,40380,0,0.0386
14221,106909,3.375,181000,39,29,794,0,41860,0,0.0029
14222,106910,3.99,186000,89,28,802,0,15680,0,0.0782
14223,106911,3.875,94000,80,38,679,0,48620,0,0.0956
14224,106912,3.99,111000,60,36,630,0,19740,0,0.024
14225,106913,3.3689999999999998,180000,63,41,772,0,37980,0,0.0174
14226,106914,3.375,340000,38,36,718,0,14460,0,0.0008
14227,106915,3.625,204000,80,37,761,0,21660,0,0.0403
14228,106916,4.25,156000,80,30,672,0,0,0,0.0577
14229,106917,3.5,218000,34,43,713,0,14860,0,0.0022
14230,106918,3.5,174000,78,18,813,0,0,0,0.0269
14231,106919,3.5,353000,75,38,708,0,16980,0,0.0081
14232,106920,3.625,417000,35,18,762,0,37100,0,0.0003
14233,106921,3.375,157000,28,48,776,0,19820,0,0.003
14234,106922,3.375,289000,69,27,722,0,44700,0,0.0065
14235,106923,3.25,340000,80,23,739,0,29180,0,0.0073
14236,106924,3.5,175000,27,15,812,0,31080,0,0.001
14237,106925,3.375,417000,64,42,768,0,47260,0,0.0028
14238,106926,3.375,291000,67,38,767,0,11700,0,0.0083
14239,106927,3.75,171000,95,22,680,0,33460,0,0.0782
14240,106928,3.5,198000,45,16,691,0,31080,0,0.0023
14241,106929,3.875,178000,69,40,762,0,33340,0,0.0316
14242,106930,3.5439999999999996,325000,74,44,778,0,41740,0,0.0129
14243,106931,3.75,90000,25,26,636,0,0,0,0.0022
14244,106932,3.625,191000,85,31,694,0,19100,0,0.0459
14245,106933,3.5,130000,48,42,715,0,31080,0,0.0104
14246,106934,3.25,182000,41,45,676,0,47900,0,0.004
14247,106935,4.875,66000,78,38,631,1,0,0,0.1557
14248,106936,3.3930000000000002,284000,71,18,728,0,39100,0,0.006
14249,106937,3.25,90000,36,23,669,0,37980,0,0.0032
14250,106938,3.99,308000,79,40,667,0,40140,0,0.0191
14251,106939,4.125,209000,60,45,665,0,40060,0,0.0162
14252,106940,3.5,274000,69,34,797,0,14460,0,0.0108
14253,106941,3.375,417000,20,30,778,0,31080,0,0.0001
14254,106942,3.497,249000,72,19,769,0,41860,0,0.0098
14255,106943,3.55,132000,67,27,758,0,40420,0,0.0234
14256,106944,3.568,417000,70,16,783,0,40140,0,0.0022
14257,106945,3.625,175000,77,10,729,0,12060,0,0.0188
14258,106946,3.75,401000,67,44,783,0,42020,0,0.0051
14259,106947,4.125,366000,79,33,722,0,26620,0,0.0115
14260,106948,3.534,248000,68,23,708,0,37100,0,0.0081
14261,106949,3.75,139000,75,45,758,0,16980,0,0.0653
14262,106950,3.75,237000,73,45,717,0,35380,0,0.0255
14263,106951,3.5,155000,44,44,673,0,0,0,0.0066
14264,106952,3.625,207000,75,31,715,0,38900,0,0.0229
14265,106953,3.75,260000,80,24,782,0,22660,0,0.0198
14266,106954,3.25,404000,58,32,768,0,31080,0,0.0015
14267,106955,3.625,397000,57,20,702,0,0,0,0.0012
14268,106956,3.625,196000,71,23,784,0,31140,0,0.0174
14269,106957,3.875,211000,69,44,674,0,19100,0,0.0238
14270,106958,3.5,417000,68,33,767,0,31080,0,0.003
14271,106959,3.9,166000,21,25,690,0,26180,0,0.0011
14272,106960,4.375,185000,79,16,667,0,19100,0,0.0311
14273,106961,3.625,185000,63,43,733,0,46700,0,0.019
14274,106962,4.375,181000,80,38,645,0,12940,0,0.0607
14275,106964,3.75,195000,67,44,642,0,31080,0,0.0214
14276,106965,3.5,417000,79,29,786,0,14460,0,0.0054
14277,106966,3.5,113000,29,32,775,0,41740,0,0.003
14278,106967,3.5,395000,47,35,798,0,31080,0,0.0011
14279,106968,3.5,232000,77,43,769,0,16980,0,0.0304
14280,106969,3.875,405000,75,45,701,0,42660,0,0.0079
14281,106970,3.375,316000,75,44,712,0,31080,0,0.0122
14282,106971,3.625,435000,79,39,784,0,31080,0,0.0066
14283,106972,3.49,213000,49,16,695,0,19740,0,0.0026
14284,106973,3.875,63000,42,17,812,0,10540,0,0.0085
14285,106974,3.875,105000,75,41,742,0,39820,0,0.0786
14286,106975,4.605,380000,80,45,666,0,12940,0,0.0181
14287,106976,3.625,259000,81,43,716,0,14460,0,0.0308
14288,106977,3.75,452000,78,27,747,0,41940,0,0.0039
14289,106978,3.35,253000,50,33,770,0,0,0,0.0034
14290,106979,3.5,188000,67,30,759,0,37100,0,0.0159
14291,106980,4.625,87000,80,36,647,0,40420,0,0.13
14292,106981,3.375,487000,75,25,804,0,41940,0,0.0021
14293,106982,3.375,240000,62,18,722,0,47900,0,0.0048
14294,106983,3.875,92000,80,42,732,1,0,0,0.1159
14295,106984,3.375,283000,81,34,742,0,41740,0,0.018
14296,106985,3.875,150000,80,36,683,0,31140,0,0.0599
14297,106986,3.5,406000,76,41,776,0,29100,0,0.0068
14298,106987,3.5,242000,76,35,730,0,12580,0,0.0198
14299,106988,3.75,90000,57,44,665,0,33460,0,0.0276
14300,106989,3.25,417000,54,36,697,0,19340,0,0.0011
14301,106990,3.5,417000,66,41,710,0,16980,0,0.003
14302,106991,3.491,86000,66,37,765,0,0,0,0.041
14303,106992,3.875,141000,80,38,718,0,26900,0,0.0713
14304,106993,3.375,180000,47,38,721,0,41740,0,0.0055
14305,106994,3.75,325000,63,29,671,0,16980,0,0.004
14306,106995,4.125,223000,95,31,786,0,16980,0,0.0945
14307,106996,3.5,229000,37,36,811,0,41940,0,0.0023
14308,106997,4.375,263000,75,26,643,0,19740,0,0.0169
14309,106998,3.625,373000,61,45,769,0,31080,0,0.0042
14310,106999,3.875,417000,72,25,700,0,14460,0,0.0033
14311,107000,3.375,229000,78,27,746,0,38900,0,0.019
14312,107001,3.4410000000000003,626000,57,29,769,0,41860,0,0.0002
14313,107002,4.375,416000,80,45,671,0,37100,0,0.0122
14314,107003,3.875,289000,85,32,699,0,19100,0,0.0252
14315,107004,3.99,257000,86,32,699,0,14460,0,0.0364
14316,107005,3.625,186000,75,29,756,0,11020,0,0.0272
14317,107006,3.875,238000,89,28,721,0,44700,0,0.0441
14318,107007,3.717,159000,65,37,721,0,28660,0,0.0229
14319,107008,3.625,417000,53,24,624,0,41740,0,0.0008
14320,107009,3.5,208000,80,17,733,0,16980,0,0.02
14321,107010,3.25,386000,47,29,788,0,47900,0,0.0008
14322,107011,3.5,121000,49,42,806,0,12060,0,0.0137
14323,107012,3.625,113000,75,29,728,0,49620,0,0.0461
14324,107013,3.375,250000,76,31,736,0,0,0,0.0157
14325,107014,3.89,224000,49,41,731,0,35620,0,0.0064
14326,107015,3.375,305000,71,33,792,0,35620,0,0.0086
14327,107016,3.625,414000,69,33,683,0,31080,0,0.003
14328,107017,3.375,233000,90,42,791,0,14010,0,0.0617
14329,107018,3.5,396000,73,25,792,0,31080,0,0.004
14330,107019,3.375,165000,71,36,663,0,0,0,0.0234
14331,107020,4.25,224000,74,32,641,0,31080,0,0.0239
14332,107021,3.875,275000,68,41,708,0,41180,0,0.0131
14333,107022,3.375,327000,41,29,802,0,31080,0,0.001
14334,107023,3.5,417000,71,49,705,0,40140,0,0.0052
14335,107024,3.75,413000,75,27,731,0,35380,0,0.0043
14336,107025,3.25,289000,32,15,764,0,31080,0,0.0005
14337,107026,3.625,102000,80,31,715,1,0,0,0.0697
14338,107027,3.625,364000,79,28,799,0,41860,0,0.0088
14339,107028,3.625,488000,37,42,780,0,42660,0,0.0003
14340,107029,3.875,146000,75,42,667,0,44300,0,0.053
14341,107030,3.25,160000,69,45,703,0,31140,0,0.0277
14342,107031,3.75,308000,72,25,801,0,41740,0,0.0088
14343,107032,3.6,76000,62,32,750,0,36420,0,0.0314
14344,107033,3.625,243000,52,24,798,0,14460,0,0.0039
14345,107034,3.375,105000,29,20,714,0,31080,0,0.0019
14346,107035,3.438,170000,44,42,784,0,35620,0,0.0063
14347,107036,3.5,199000,79,39,704,0,35380,0,0.0359
14348,107037,3.5,250000,63,35,694,0,41860,0,0.0079
14349,107038,3.375,137000,55,34,712,0,0,0,0.0112
14350,107039,3.75,73000,85,17,792,0,0,0,0.0941
14351,107040,3.375,168000,74,43,813,0,16300,0,0.0419
14352,107041,3.25,417000,56,40,799,0,16980,0,0.0016
14353,107042,3.875,91000,95,42,705,0,41180,0,0.2437
14354,107043,3.35,157000,80,42,765,0,33460,0,0.0582
14355,107044,4.0,348000,80,41,706,0,14460,0,0.0162
14356,107045,3.5,75000,88,44,706,0,19380,0,0.1711
14357,107046,3.5,412000,55,24,776,0,41860,0,0.0011
14358,107047,3.375,319000,50,43,759,0,31080,0,0.0027
14359,107048,3.625,186000,60,42,729,0,31080,0,0.0152
14360,107049,3.75,375000,56,28,781,0,0,0,0.002
14361,107050,3.5,61000,70,16,781,0,41180,0,0.0362
14362,107051,3.125,99000,89,39,794,0,48140,0,0.1283
14363,107052,3.375,417000,74,21,754,0,31080,0,0.0028
14364,107053,3.5,348000,66,30,775,0,42660,0,0.0043
14365,107054,3.5,300000,80,14,740,0,19740,0,0.0089
14366,107055,3.75,254000,63,28,659,0,42660,0,0.0068
14367,107056,3.5,275000,35,42,801,0,41940,0,0.0017
14368,107057,3.625,320000,72,44,795,0,31080,0,0.0128
14369,107059,3.25,208000,80,37,721,0,12940,0,0.0303
14370,107060,3.5,161000,75,44,732,0,41620,0,0.0456
14371,107061,4.0,126000,97,25,708,0,19780,0,0.1526
14372,107062,4.0,172000,84,32,761,0,0,0,0.0686
14373,107063,3.5,267000,80,20,711,0,33340,0,0.0131
14374,107064,3.99,263000,75,35,647,0,14460,0,0.0179
14375,107065,3.125,166000,57,37,802,0,0,0,0.011
14376,107066,4.25,297000,77,35,681,0,22660,0,0.0187
14377,107067,3.75,126000,72,32,715,0,45300,0,0.0396
14378,107068,3.5,110000,85,26,703,0,16220,0,0.0707
14379,107069,3.5,374000,85,39,731,0,42660,0,0.0135
14380,107070,3.375,400000,65,21,802,0,41940,0,0.002
14381,107071,3.0,79000,64,21,772,0,30620,0,0.0192
14382,107072,3.375,361000,77,42,714,0,16740,0,0.0091
14383,107073,3.5,417000,62,37,712,0,16980,0,0.0021
14384,107074,3.278,268000,47,33,795,0,14460,0,0.0025
14385,107075,4.125,550000,58,37,809,0,42100,0,0.0009
14386,107076,3.625,172000,69,29,763,0,35980,0,0.0214
14387,107077,3.49,274000,67,36,653,0,36100,0,0.008
14388,107078,3.75,364000,87,36,761,0,41740,0,0.0181
14389,107079,3.99,90000,41,42,647,0,17980,0,0.0108
14390,107080,3.625,580000,80,37,760,0,35620,0,0.002
14391,107081,3.5,408000,74,36,801,0,42100,0,0.0053
14392,107082,3.625,417000,41,40,771,0,41860,0,0.0007
14393,107083,3.625,42000,70,30,634,1,40420,0,0.0529
14394,107084,3.625,194000,78,42,737,0,41740,0,0.0429
14395,107085,3.5,116000,78,20,640,0,41180,0,0.0344
14396,107086,3.75,375000,74,39,687,0,37980,0,0.0073
14397,107087,3.5,190000,56,7,780,0,44140,0,0.0042
14398,107088,3.375,230000,26,17,773,0,41940,0,0.0006
14399,107089,3.75,100000,65,34,757,1,0,0,0.0359
14400,107090,3.49,416000,42,42,658,0,41860,0,0.0006
14401,107091,3.75,152000,79,39,779,0,0,0,0.0655
14402,107092,3.75,220000,79,35,740,0,40140,0,0.0327
14403,107094,4.375,389000,80,35,673,0,40900,0,0.0114
14404,107095,3.625,222000,57,42,762,0,38900,0,0.01
14405,107096,3.5,150000,53,26,806,0,41500,0,0.0088
14406,107097,3.625,288000,72,38,730,0,29540,0,0.0125
14407,107098,3.5,120000,31,28,751,0,31080,0,0.0028
14408,107099,3.5,396000,80,35,742,0,31080,0,0.0076
14409,107100,4.125,156000,85,39,682,0,38900,0,0.0935
14410,107101,3.625,183000,68,43,773,0,34900,0,0.0278
14411,107102,3.625,149000,80,31,725,0,16580,0,0.0494
14412,107103,3.5,174000,94,20,724,0,0,0,0.0645
14413,107104,4.25,166000,80,26,735,0,19100,0,0.0526
14414,107105,3.875,78000,34,22,790,0,0,0,0.0051
14415,107106,3.375,103000,54,21,665,0,47580,0,0.0088
14416,107107,3.375,95000,48,42,728,0,47380,0,0.0131
14417,107108,3.625,271000,80,40,723,0,0,0,0.0245
14418,107109,3.25,575000,44,22,691,0,14860,0,0.0001
14419,107110,3.5,306000,38,10,703,0,41860,0,0.0005
14420,107111,4.375,244000,80,35,697,0,0,0,0.0372
14421,107112,3.625,160000,56,34,733,0,38900,0,0.0117
14422,107113,3.625,481000,47,7,785,0,35620,0,0.0002
14423,107114,3.75,98000,73,44,749,0,0,0,0.0761
14424,107115,4.0,417000,50,41,684,0,41860,0,0.0014
14425,107116,3.625,165000,65,42,737,0,38900,0,0.0246
14426,107117,3.375,308000,40,24,791,0,31080,0,0.0009
14427,107118,3.25,186000,80,42,754,0,24020,0,0.0436
14428,107119,4.125,167000,68,43,670,0,34980,0,0.0349
14429,107120,3.625,413000,73,43,739,0,41860,0,0.0057
14430,107121,3.25,254000,80,30,727,0,41700,0,0.0175
14431,107122,3.5,259000,80,43,798,0,40140,0,0.0308
14432,107123,3.375,255000,75,42,732,0,31080,0,0.0193
14433,107124,3.125,391000,75,30,748,0,19100,0,0.0041
14434,107125,3.625,77000,35,45,692,0,35840,0,0.008
14435,107126,3.875,292000,80,28,672,0,40140,0,0.0155
14436,107127,3.625,152000,80,32,734,1,23460,0,0.0503
14437,107129,3.375,265000,77,35,726,0,19100,0,0.0164
14438,107130,3.375,358000,76,38,779,0,35620,0,0.0087
14439,107131,3.625,305000,68,15,781,0,35620,0,0.0048
14440,107132,3.5,286000,77,22,716,0,33660,0,0.01
14441,107133,3.375,98000,74,21,681,0,39300,0,0.032
14442,107134,3.375,258000,69,34,641,0,33340,0,0.009
14443,107135,4.125,195000,70,49,631,0,12580,0,0.0352
14444,107136,3.49,406000,41,38,767,0,12060,0,0.0007
14445,107137,3.75,158000,80,35,733,0,31140,0,0.0555
14446,107138,3.375,417000,54,21,737,0,16980,0,0.0008
14447,107139,4.25,49000,80,21,636,0,10180,0,0.0957
14448,107141,3.875,79000,53,36,729,0,40140,0,0.0222
14449,107142,3.125,367000,79,26,774,0,19780,0,0.006
14450,107144,3.25,93000,57,34,724,0,12940,0,0.0172
14451,107145,4.0,90000,38,44,691,0,33340,0,0.0103
14452,107146,3.5,185000,80,29,731,0,12220,0,0.0335
14453,107147,3.375,223000,72,44,774,0,12060,0,0.0234
14454,107148,3.5,353000,71,32,735,0,42660,0,0.0056
14455,107149,3.5,144000,80,23,813,0,38900,0,0.0441
14456,107150,3.625,625000,49,46,745,0,31080,0,0.0003
14457,107151,3.75,171000,88,38,734,0,39300,0,0.0869
14458,107152,3.375,222000,67,18,746,0,19740,0,0.0079
14459,107153,3.625,443000,60,27,717,0,31080,0,0.0012
14460,107154,3.5,257000,77,36,689,0,35620,0,0.0181
14461,107155,3.875,269000,95,42,674,0,14460,0,0.0678
14462,107156,3.75,269000,62,24,646,0,31080,0,0.0049
14463,107157,3.5,403000,76,34,716,0,35620,0,0.0052
14464,107158,3.875,154000,91,26,678,0,37980,0,0.0833
14465,107159,3.625,132000,59,40,782,0,39300,0,0.0224
14466,107160,3.125,157000,49,10,788,0,40900,0,0.0032
14467,107161,3.5,500000,80,23,774,0,42660,0,0.0024
